name,neighbourhood_cleansed,room_type,price,review_scores_rating,price_log
Luxury Apt - Private Suite  in Theater District,Hell's Kitchen,Private room,180,100,5.193
Big cozy room in Washington Heights,Washington Heights,Private room,80,100,4.382
Cozy Nook in Trendy Lower East Side,Lower East Side,Entire home/apt,214,100,5.366
*Beautiful Private Room near Subway,Bedford-Stuyvesant,Private room,65,100,4.174
Private Bedroom w/ Queen Size bed in Williamsburg,Williamsburg,Private room,60,100,4.094
Open & Bright Williamsburg 1 Bed Loft,Williamsburg,Entire home/apt,195,100,5.273
South Prospect Park Private Middle Room F&Q subway,Kensington,Private room,36,100,3.584
Industrial Chic Stuyvesant Bedroom Madison 1R-1,Bedford-Stuyvesant,Private room,37,100,3.611
Nelson- Family,Far Rockaway,Private room,60,100,4.094
Hip East Village Flat,East Village,Entire home/apt,100,100,4.605
pinlia,Flushing,Private room,40,100,3.689
Charming Harlem Studio!,Harlem,Entire home/apt,119,100,4.779
Bright Penthouse Apartment : Bdrm #1,Chinatown,Private room,95,100,4.554
Private Stuyvesant Bedroom Madison 1R-2,Bedford-Stuyvesant,Private room,37,100,3.611
Modern Private Stuyvesant Room Madison 1R-3,Bedford-Stuyvesant,Private room,42,100,3.738
Sunny Stuyvesant Private Bedroom Madison 1R-4,Bedford-Stuyvesant,Private room,37,100,3.611
Artsy Stuyvesant Private Bedroom Madison 2L-1,Bedford-Stuyvesant,Private room,42,100,3.738
Shared Studio (females only),Greenwich Village,Shared room,110,100,4.700
Modern Brooklyn Zen with Private Garden,Carroll Gardens,Entire home/apt,250,100,5.521
Stunning Bushwick Bedroom Madison 2L-3,Bedford-Stuyvesant,Private room,42,100,3.738
Stunning Corner 1BR in West Village w/ Doorman by Blueground,West Village,Entire home/apt,310,100,5.737
"Rad Tribeca Studio, Indoor pool + Great views by Blueground",Tribeca,Entire home/apt,215,100,5.371
Exquisite UWS 2BR w/ Gym + Doorman by Blueground,Upper West Side,Entire home/apt,395,100,5.979
Modern + Bright Times Square 1BR w/ Indoor pool by Blueground,Theater District,Entire home/apt,266,100,5.583
"Grand Lenox Hill 1BR w/ Doorman, near Central Park by Blueground",Upper East Side,Entire home/apt,232,100,5.447
"Splendid Tribeca 1BR w/ Gym, Doorman + Valet by Blueground",Tribeca,Entire home/apt,266,100,5.583
"Stunning Tribeca 2BR w/ Indoor pool, Gym, Rooftop by Blueground",Tribeca,Entire home/apt,336,100,5.817
"Bright, Open 1BR in lovely West Village w/ Doorman by Blueground",West Village,Entire home/apt,333,100,5.808
Palatial Wall Street 1BR w/ Luxury gym + Doorman by Blueground,Financial District,Entire home/apt,205,100,5.323
"Welcoming Chelsea 1BR w/ Roof deck, Gym + Doorman by Blueground",Chelsea,Entire home/apt,257,100,5.549
Swanky 1BR in Central Chelsea w/ Garden by Blueground,Chelsea,Entire home/apt,202,100,5.308
"Serene Theater District 1BR, Doorman, Gym, Garden by Blueground",Hell's Kitchen,Entire home/apt,257,100,5.549
"Dandy Wall St 1BR w/ Office nook, Gym + Doorman by Blueground",Financial District,Entire home/apt,311,100,5.740
Stately + Spacious UWS 1BR w/ Doorman + Gym by Blueground,Upper West Side,Entire home/apt,266,100,5.583
"Ample Central Midtown East 1BR w/ Gym, Doorman by Blueground",Kips Bay,Entire home/apt,210,100,5.347
"Airy Times Sq 1BR w/ Indoor pool, Gym + Doorman by Blueground",Theater District,Entire home/apt,231,100,5.442
"Cozy Midtown Studio w/ Gym, near Penn Station by Blueground",Midtown,Entire home/apt,170,100,5.136
Cheery Tribeca Studio w/ Gym + Indoor pool by Blueground,Tribeca,Entire home/apt,259,100,5.557
"Dapper Times Square 1BR w/ Indoor pool, Gym by Blueground",Theater District,Entire home/apt,257,100,5.549
Cozy Central Chelsea Studio w/ Balcony + Doorman by Blueground,Chelsea,Entire home/apt,235,100,5.460
"Immaculate Central West Village 1BR, Gym, Doorman by Blueground",West Village,Entire home/apt,306,100,5.724
Charismatic 1BR in West Village w/ Doorman + Gym by Blueground,West Village,Entire home/apt,320,100,5.768
Times Square 1BR w/ Great views + Indoor pool by Blueground,Theater District,Entire home/apt,253,100,5.533
Smart Tribeca Studio w/ Great views + Indoor pool by Blueground,Tribeca,Entire home/apt,331,100,5.802
"Ideal Chelsea Studio w/ Balcony, Doorman + Gym by Blueground",Chelsea,Entire home/apt,229,100,5.434
Lush 2BR near Times Square w/ Indoor pool + Gym by Blueground,Theater District,Entire home/apt,380,100,5.940
"Bright 1BR near Times Sq w/ Indoor pool, Doorman by Blueground",Theater District,Entire home/apt,262,100,5.568
Dreamy 1BR in Hip East Village w/ Doorman + Gym by Blueground,East Village,Entire home/apt,244,100,5.497
"Spacious UWS 1BR w/ Gym, Walk to Central Park by Blueground",Upper West Side,Entire home/apt,276,100,5.620
Light-filled Studio in Swanky Chelsea w/ Gym + Doorman by Blueground,Chelsea,Entire home/apt,271,100,5.602
"Dandy Tribeca Studio w/ Indoor pool, Views + Gym by Blueground",Tribeca,Entire home/apt,251,100,5.525
"Tranquil East Village 1BR Gym, Garden + Doorman by Blueground",East Village,Entire home/apt,218,100,5.384
"Roomy Midtown East 1BR, Office nook, Doorman, Gym by Blueground",Kips Bay,Entire home/apt,249,100,5.517
Thoughtful UWS Studio w/ Gym near Central Park by Blueground,Upper West Side,Entire home/apt,206,100,5.328
"Lofty UES 1BR w/ Indoor pool, Doorman, City views by Blueground",Upper East Side,Entire home/apt,271,100,5.602
"Spacious Chelsea 1BR w/ Gym, Balcony + Doorman by Blueground",Chelsea,Entire home/apt,266,100,5.583
"Hip Midtown East 1BR w/ Great views, Gym, Doorman by Blueground",Kips Bay,Entire home/apt,176,100,5.170
"Stylish Tribeca Studio w/ Gym, Doorman + Valet by Blueground",Tribeca,Entire home/apt,242,100,5.489
"Sparkling Midtown Studio w/ Gym near Times Square, by Blueground",Hell's Kitchen,Entire home/apt,250,100,5.521
"Homey UWS 1BR w/ Gym, walk to Central Park by Blueground",Upper West Side,Entire home/apt,258,100,5.553
"Gorgeous + Bright Midtown East 1BR, Doorman, Gym by Blueground",Midtown,Entire home/apt,212,100,5.357
"Well-appointed Tribeca Studio w/ Indoor pool, Gym by Blueground",Tribeca,Entire home/apt,264,100,5.576
"Bright, Luxury FiDi Studio w/ Doorman, Roof deck by Blueground",Financial District,Entire home/apt,184,100,5.215
Cozy Midtown 1BR w/ Doorman near Penn Station by Blueground,Midtown,Entire home/apt,212,100,5.357
"Stately Chelsea Studio, Balcony in Chic building by Blueground",Chelsea,Entire home/apt,271,100,5.602
Mod + Lux Theater District 1BR w/ Indoor pool by Blueground,Theater District,Entire home/apt,259,100,5.557
"Ample 1BR w/ Indoor pool, Gym near Broadway by Blueground",Theater District,Entire home/apt,259,100,5.557
"Swanky Central Chelsea Studio w/ Balcony, Doorman by Blueground",Chelsea,Entire home/apt,237,100,5.468
Lovely Midtown East 1BR w/ City views + Doorman by Blueground,Murray Hill,Entire home/apt,215,100,5.371
"Light-filled Chelsea 1BR w/ Balcony, Gym, Doorman by Blueground",Chelsea,Entire home/apt,284,100,5.649
"Airy East Village 1BR w/ Doorman, Gym, near NYU by Blueground",East Village,Entire home/apt,303,100,5.714
"Modern Chelsea 1BR w/ Balcony, Doorman + Gym by Blueground",Chelsea,Entire home/apt,329,100,5.796
Fetching FiDi Studio in Luxury Building by Blueground,Financial District,Entire home/apt,206,100,5.328
Large Couples Room for that Perfect New York Stay,Woodside,Private room,62,100,4.127
Stately Midtown East 1BR w/ Doorman near Flatiron by Blueground,Kips Bay,Entire home/apt,226,100,5.421
"Bright FiDi 1BR w/ Luxury gym, Doorman, + Rooftop by Blueground",Financial District,Entire home/apt,215,100,5.371
"Spacious Midtown East 1BR, Balcony, Doorman + Gym by Blueground",Kips Bay,Entire home/apt,195,100,5.273
"Cheery Studio in Hip East Village w/ Gym, Doorman by Blueground",East Village,Entire home/apt,229,100,5.434
Shining Tribeca Studio w/ Indoor pool + Gym by Blueground,Tribeca,Entire home/apt,197,100,5.283
"Homey 1BR in Fun, Central West Village w/ Doorman by Blueground",West Village,Entire home/apt,370,100,5.914
"Sweet Chelsea Studio w/ Balcony, Doorman + Gym by Blueground",Chelsea,Entire home/apt,256,100,5.545
Homey Tribeca 2BR w/ Great views + Indoor pool by Blueground,Tribeca,Entire home/apt,336,100,5.817
"Mod East Village 1BR w/ Doorman, Gym near Union Sq by Blueground",East Village,Entire home/apt,339,100,5.826
Room & Private Bath + Free Gym/Pool/Theater/More!,Williamsburg,Private room,88,100,4.477
Travelers Delight - Minutes from JFK and MTA,Springfield Gardens,Entire home/apt,150,100,5.011
Queens Comfort,Jamaica,Private room,45,100,3.807
"Cozy Studio in Charming Chelsea, Balcony, Doorman by Blueground",Chelsea,Entire home/apt,246,100,5.505
Stately Theater District 1BR w/ Indoor pool + Gym by Blueground,Theater District,Entire home/apt,239,100,5.476
"Picture-perfect Flatiron Studio w/ Rooftop + Gym, by Blueground",Chelsea,Entire home/apt,269,100,5.595
"Dapper Park Ave Studio w/ Gym, near Grand Central by Blueground",Murray Hill,Entire home/apt,212,100,5.357
Palatial Midtown East 1BR w/ Office nook + Doorman by Blueground,Kips Bay,Entire home/apt,195,100,5.273
"Bright 1BR near Times Sq w/ Indoor pool, Doorman by Blueground",Theater District,Entire home/apt,257,100,5.549
"Stately Midtown Studio w/ Doorman, Gym, near MSG by Blueground",Midtown,Entire home/apt,197,100,5.283
"Mod Tribeca 1BR w/ Gym, Doorman + Rooftop garden by Blueground",Tribeca,Entire home/apt,235,100,5.460
"Charming West Village Studio Oasis w/ Doorman, Gym by Blueground",West Village,Entire home/apt,212,100,5.357
Crisp 1BR near Times Square w/ Indoor pool + Gym by Blueground,Theater District,Entire home/apt,253,100,5.533
Smart Midtown East Studio w/ Doorman + Gym by Blueground,Murray Hill,Entire home/apt,211,100,5.352
Bright + Mod Tribeca Studio w/ Indoor pool + Gym by Blueground,Tribeca,Entire home/apt,309,100,5.733
"Peaceful Chelsea 1BR w/ Balcony, Doorman + Gym by Blueground",Chelsea,Entire home/apt,306,100,5.724
"Stunning Tribeca Studio w/ City views, Gym + Pool by Blueground",Tribeca,Entire home/apt,273,100,5.609
"Bright + Open Midtown 1BR w/ Doorman, Gym, Sundeck by Blueground",Kips Bay,Entire home/apt,189,100,5.242
Handsome Tribeca Studio w/ Indoor pool + Gym by Blueground,Tribeca,Entire home/apt,215,100,5.371
Airy & Bright FiDi Studio w/ Gym + Doorman by Blueground,Financial District,Entire home/apt,360,100,5.886
Stately Central West Village 1BR w/ Gym + Doorman by Blueground,West Village,Entire home/apt,329,100,5.796
Stylish + Spacious UWS 1BR w/ Doorman + Gym by Blueground,Upper West Side,Entire home/apt,248,100,5.513
"Darling Chelsea 1BR w/ Balcony, Doorman + Gym by Blueground",Chelsea,Entire home/apt,348,100,5.852
"Gorgeous 2BR, 2BA, Pool + Doorman, near Times Sq by Blueground",Hell's Kitchen,Entire home/apt,350,100,5.858
"Comfy Wall Street 1BR w/ Speakeasy, Gym, + Rooftop by Blueground",Financial District,Entire home/apt,223,100,5.407
"Neat FiDi Studio w/ Gym, Doorman, + Roof deck by Blueground",Battery Park City,Entire home/apt,190,100,5.247
"Midtown 1BR Duplex w/ Gym, Doorman + Great views by Blueground",Murray Hill,Entire home/apt,253,100,5.533
Clever 1BR near Broadway w/ Indoor pool + Gym by Blueground,Theater District,Entire home/apt,231,100,5.442
"Grand UES 1BR w/ Doorman, Gym, + Roof deck by Blueground",Upper East Side,Entire home/apt,239,100,5.476
Home,Ridgewood,Private room,45,100,3.807
"Superb FiDi 1BR w/ City views, Gym + Doorman by Blueground",Financial District,Entire home/apt,218,100,5.384
"Sleek Upper West Side 1BR w/ Balcony, Doorman, Gym by Blueground",Upper West Side,Entire home/apt,239,100,5.476
"Bright East Village 1BR w/ Balcony, Doorman + Gym by Blueground",East Village,Entire home/apt,266,100,5.583
"Serene UWS 2BR w/ Doorman, Gym, near Central Park by Blueground",Upper West Side,Entire home/apt,385,100,5.953
"Tailored Central Chelsea 1BR w/ Gym, Doorman by Blueground",Chelsea,Entire home/apt,303,100,5.714
"Sauve FiDi Studio w/ Private terrace, Doorman by Blueground",Financial District,Entire home/apt,202,100,5.308
Adorable Theater District Studio w/ Indoor pool by Blueground,Theater District,Entire home/apt,211,100,5.352
"Rad East Village 1BR w/ Gym, Doorman + Roof deck by Blueground",East Village,Entire home/apt,266,100,5.583
Posh 1BR in Hip East Village w/ Doorman + Gym by Blueground,East Village,Entire home/apt,271,100,5.602
Smart Studio in Heart of West Village w/ Doorman by Blueground,West Village,Entire home/apt,301,100,5.707
"Sweet Midtown East 1BR, Water views, Gym, Doorman by Blueground",Murray Hill,Entire home/apt,163,100,5.094
Modern Sleek Apartment in Dumbo,Downtown Brooklyn,Entire home/apt,150,100,5.011
Stately Central Chelsea 1BR w/ Gym + Doorman by Blueground,Chelsea,Entire home/apt,218,100,5.384
"Chic Chelsea Studio w/ Balcony, Gym + Doorman by Blueground",Chelsea,Entire home/apt,215,100,5.371
Spacious 1 Bedroom in Historic Brownstone,Bedford-Stuyvesant,Entire home/apt,75,100,4.317
"Smart FiDi Studio w/ Gym, Roofdeck + Speakeasy by Blueground",Financial District,Entire home/apt,182,100,5.204
"Mod Tribeca Studio w/ Tons of light, Gym, Pool by Blueground",Tribeca,Entire home/apt,237,100,5.468
"Chic Central Chelsea 1BR w/ Balcony, Gym, Doorman by Blueground",Chelsea,Entire home/apt,331,100,5.802
"Spacious UWS 2BR w/ Great kitchen, Doorman + Gym by Blueground",Upper West Side,Entire home/apt,425,100,6.052
Radiant Times Square 1BR w/ Indoor pool + Doorman by Blueground,Theater District,Entire home/apt,266,100,5.583
Roomy 1BR near Broadway w/ Indoor pool + Doorman by Blueground,Theater District,Entire home/apt,271,100,5.602
"Sleek Wall St. 1BR w/ Lux gym, Doorman, + Rooftop by Blueground",Financial District,Entire home/apt,195,100,5.273
"Dapper Midtown 1BR w/ Water views, Indoor pool by Blueground",Theater District,Entire home/apt,284,100,5.649
Dazzling Tribeca 2BR w/ Indoor pool + Great views by Blueground,Tribeca,Entire home/apt,340,100,5.829
Expansive West Village Studio w/ Doorman + Gym by Blueground,West Village,Entire home/apt,264,100,5.576
Friendly Midtown East Studio w/ Great light + Gym by Blueground,Kips Bay,Entire home/apt,192,100,5.257
"Open + Cozy Chelsea Studio w/ Gym, Lovely Sundeck by Blueground",Chelsea,Entire home/apt,301,100,5.707
Charming Central West Village 1BR w/ Doorman + Gym by Blueground,West Village,Entire home/apt,380,100,5.940
"Cozy + Quaint Chelsea 1BR w/ Doorman, Gym, Balcony by Blueground",Chelsea,Entire home/apt,302,100,5.710
Snazzy Wall Street Studio w/ Lux gym + Roof deck by Blueground,Financial District,Entire home/apt,219,100,5.389
"Gorgeous, Roomy West Village 1BR w/ Doorman by Blueground",West Village,Entire home/apt,342,100,5.835
"Chic Midtown East 1BR w/ Doorman, Gym + Sundecks by Blueground",Kips Bay,Entire home/apt,212,100,5.357
"Comfy Tribeca Studio w/ Gym, Doorman + Roof deck by Blueground",Tribeca,Entire home/apt,202,100,5.308
"Bright + Airy Theater District 1BR w/ Gym, Doorman by Blueground",Theater District,Entire home/apt,276,100,5.620
"Luxury FiDi Studio w/ Gym, Roof deck + Speakeasy by Blueground",Financial District,Entire home/apt,192,100,5.257
"Dapper Chelsea Studio w/ Balcony, Gym + Doorman by Blueground",Chelsea,Entire home/apt,264,100,5.576
Hip + Bright Studio w/ Balcony in Charming Chelsea by Blueground,Chelsea,Entire home/apt,195,100,5.273
"Chic Central Chelsea 1BR w/ Gym, Balcony, Doorman by Blueground",Chelsea,Entire home/apt,262,100,5.568
"Charming Chelsea 1BR w/ Office nook, near Union Sq by Blueground",Chelsea,Entire home/apt,258,100,5.553
Opulent FiDi Studio w/ Great Rooftop + Gym by Blueground,Financial District,Entire home/apt,259,100,5.557
Bright 1BR w/ Gym near Chelsea Mkt + Meatpacking by Blueground,Chelsea,Entire home/apt,297,100,5.694
"Ideal Chelsea 1BR w/ Office nook, Balcony, Doorman by Blueground",Chelsea,Entire home/apt,244,100,5.497
Explore NYC from its best nabe! 1 blck from subway,Astoria,Entire home/apt,150,100,5.011
Gorgeous NYC apt.  near everything! (Women only),Midtown,Private room,90,100,4.500
Private Bed in Brooklyn Him-1R-6,Bushwick,Private room,47,100,3.850
Private Bedroom in Prime Bushwick! 1R-7,Bushwick,Private room,47,100,3.850
Bright South Slope Studio,Sunset Park,Entire home/apt,250,100,5.521
Cozy loft bed,Gramercy,Shared room,69,100,4.234
A large Sunny Bedroom in Astoria,Astoria,Private room,120,100,4.787
Fifth Ave/Central Park Studio Apt,Midtown,Entire home/apt,200,100,5.298
Cozy 1 bedroom in the heart of Hell's Kitchen!,Hell's Kitchen,Entire home/apt,430,100,6.064
Perfect Location in Manhattan,Midtown,Entire home/apt,240,100,5.481
Bright & Cozy Nolita 1 Bedroom,Nolita,Entire home/apt,224,100,5.412
Next to train-Spacious-Sleeps 2-Flex Chk In Times,Harlem,Private room,160,100,5.075
Cozy Studio in Upper East Side,Upper East Side,Entire home/apt,70,100,4.248
Spacious 3 bedroom 2 bathroom Upper West Side home,Upper West Side,Entire home/apt,750,100,6.620
Cozy Two Bedroom Apartment in Greenpoint,Greenpoint,Entire home/apt,167,100,5.118
Charming Apartment Renovated Apt30 mins from city,Borough Park,Entire home/apt,65,100,4.174
